Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000253177	0.09740934184875394	5.522183649391474	3.254904403615193	0.0011611190614223346	0.0017972271452380922	-2.2389111716613446
MUC2	-0.23966287257801855	5.563746560652658	-3.252195296238412	0.0011721597637501346	0.0018137138290640576	-2.2476399069713935
AKR1B10	-0.23732268861941183	5.717017121250782	-3.2514605615752314	0.0011751707996207864	0.0018177691751106386	-2.250005985472473
C22orf15	-0.3081349675533315	6.06457391555633	-3.2487214086256975	0.0011864593651354821	0.0018346213681268541	-2.2588222845765564
FAM71E2	-0.11769829712704752	5.43473541159583	-3.248474949446342	0.001187479972465965	0.0018355903091303687	-2.2596151846771964
PLG	-0.11217577116719782	5.470382278552051	-3.246910038855834	0.0011939793635306398	0.001845024827425954	-2.2646483791057426
ALG1L	-0.2267102703889255	6.6714916964846	-3.239088117873755	0.0012269613938186918	0.0018953624448943252	-2.2897700678008697
CNTN5	0.5248868868891561	7.115628418574536	3.236240195414122	0.0012391777214768279	0.0019135992722441304	-2.298901924896237
CCR8	-0.11380959582001322	5.415829327134635	-3.2298933851195915	0.0012668083219030846	0.0019556196062778235	-2.3192244856553668
ULBP1	0.2878614727148928	6.384471786417147	3.225157079482245	0.0012877974447471317	0.0019873628006216912	-2.33436457871135
LINC01214	-0.036764036197657564	5.308473810765438	-3.223956387704158	0.00129316917437154	0.0019949917825817895	-2.338199236315873
CBWD3	0.37882728699412666	9.25275286723597	3.2200741888863247	0.0013106796074300537	0.0020213360777943134	-2.3505882122211643
DUSP13	-0.11051026065716082	5.5164537881023765	-3.219682837316968	0.001312456875913921	0.002023407208763388	-2.3518362875884904
PTGIR	-0.20749394624205125	6.283895328044395	-3.2176647023998624	0.0013216573480700265	0.002036917494098	-2.358270031548682
VIPR2	-0.7138875374652303	8.322467497996742	-3.216510079220285	0.001326947914345485	0.0020443949513675973	-2.361949142345928
FAM86JP	-0.23180837667936618	7.103200798170284	-3.216095993190115	0.0013288500471023723	0.002046648717173538	-2.363268276055593
GOLGA8IP	0.21302267606612713	5.88601315170863	3.2159297579764603	0.0013296143682487412	0.002047149154550854	-2.3637977964039
CUZD1	0.2004558025449571	6.267331349700859	3.2100947674590192	0.0013567013263036812	0.0020881636865704824	-2.3823672993733345
ABCB5	-0.19545169047407684	5.531689399569566	-3.209776114576294	0.0013581951369683286	0.002089772504337993	-2.3833804358073625
NRG1-IT1	-0.18670045044517983	5.583704336430447	-3.2085561226408923	0.001363928378620932	0.0020979010617348704	-2.387258405863447
MIR205HG	-0.4187196403454862	5.671512119664091	-3.2072793851990236	0.0013699522140465576	0.0021064710776379247	-2.3913151961830383
LINC00659	0.097789357274849	5.478673630958857	3.2040363859631924	0.0013853637747150802	0.002129465465654094	-2.401612563108041
RBBP8NL	-0.15126753693554804	5.4146151876916635	-3.2034535071342884	0.0013881506751253511	0.0021330455129976948	-2.403462266672822
CHP2	-0.1487941570250791	5.5964534028726	-3.200704199282946	0.001401365768229093	0.002152641976320259	-2.4121824290927787
UBE2L3	0.40330970645875563	11.815874875156684	3.1955067489029574	0.001426666130666805	0.0021907836199000145	-2.428647366517928
ENSG00000234949	-0.04874541816773138	5.322787161003198	-3.1917804167817283	0.0014450640465378944	0.002218304248046145	-2.440435734217737
CEACAM8	-0.09637124008819464	5.40755906807332	-3.1916788227549353	0.0014455686958422555	0.002218348008540536	-2.4407569402346008
CEP170P1	0.2560232608185295	6.6524515265572575	3.1913656741096545	0.0014471252263670823	0.0022200054098268805	-2.441746947135136
KLHL30	-0.2003737111060151	5.941273268116769	-3.1898351136475624	0.001454755274778704	0.00223097591349374	-2.4465843751004197
AOX3P	-0.04896860836469239	5.3409299425885575	-3.188666858714324	0.00146060414056269	0.00223920851953984	-2.4502751755052143
IGHG3	-0.6400175890371905	7.329204053935345	-3.188329629184123	0.0014622965100955705	0.0022410656054392313	-2.451340317443181
ENSG00000283973	-0.06261182083914414	5.399204575728096	-3.1861481160575877	0.0014732881008244932	0.0022571684517399913	-2.4582279600319863
AGR2	-0.26145939845803656	5.587791811967022	-3.185780639574989	0.0014751471204983056	0.002259273647074821	-2.4593877279955967
MYL7	0.12476210852457888	5.590068400088035	3.180625274704607	0.0015014566352445746	0.002298812508578532	-2.4756443292249974
MRAP	-0.2811811934246466	6.237660947879032	-3.1804595568519725	0.0015023094827333187	0.0022993626412794125	-2.4761664628724764
ALB	-0.22413130016583674	6.202219121759492	-3.1798654704125746	0.0015053705518711154	0.0023032911005476282	-2.4780380535965163
CD1B	-0.08862891958380673	5.386292557697703	-3.179077680914118	0.0015094385598814549	0.002308757140672258	-2.4805193486386887
LINC02899	-0.18753350000167504	5.589089552583964	-3.1780837605842978	0.001514585455147513	0.002315869260102482	-2.483649027840457
RIIAD1	-0.2632790795805624	6.3737490322269945	-3.17765158558215	0.0015168284650623296	0.002318537998269486	-2.4850095694940624
COL6A5	-0.22192654411080862	5.605131551162614	-3.173327915665584	0.001539437747264083	0.0023523255049207486	-2.49861098955009
LINC01730	-0.11531522408738777	5.573418119847172	-3.1724099567246906	0.0015442777372137112	0.0023589475336651413	-2.501496359355457
AMPD1	-0.14801548724334374	5.474631999338307	-3.169188000079063	0.0015613769335380047	0.0023842855238785854	-2.511617244784957
TCL1A	-0.15230520883399593	5.615112223859064	-3.1682768743900986	0.0015662439130196316	0.002390933941926102	-2.514477455130211
CASC11	-0.1042501798714031	5.662654900008048	-3.1666867187756753	0.0015747715942670626	0.002403164381817964	-2.519467337279771
FAM25BP	-0.05051651187386725	5.313702611849716	-3.1663328059018045	0.0015766753699582646	0.0024052817775492975	-2.5205775740535907
OCA2	0.46286170699785106	6.797548753410324	3.1610596943881553	0.001605293007223177	0.0024481375190352804	-2.5371050142185245
GPR78	0.25268665902722665	5.839052726050669	3.1607126497123166	0.0016071931342495802	0.0024502332501534015	-2.5381917989678593
ACE2	0.17314380090630008	6.008287056453898	3.1539046940149404	0.0016448894327710953	0.0025068825211908845	-2.559487402953904
SLC7A4	-0.3074739948258227	6.39908158988639	-3.1525247244544414	0.0016526290434645604	0.00251785438636409	-2.563798493555221
PRSS3	-0.32042173673972335	6.4138509289610575	-3.146477637958633	0.0016869415040637198	0.0025692907706547467	-2.582667942083588
RHEX	-0.13905107538004116	5.499446200870203	-3.145369020853976	0.0016933027485587122	0.0025781364397173333	-2.5861234178275563
SAMMSON	-0.1596153942738161	5.636444097229229	-3.139722428188477	0.0017260470157248672	0.002627132651506748	-2.603704787093453
ENSG00000236283	-0.18989045926093764	6.137894968881246	-3.1378962412751976	0.001736761077889573	0.00264257670211872	-2.609384180712345
ENSG00000242282	-0.1693437771858864	6.30957368570998	-3.137148515331036	0.0017411655516976455	0.00264730575811399	-2.611708648642791
UPK2	0.13232232014110934	5.902177267897659	3.1371031545785053	0.0017414330793575673	0.00264730575811399	-2.61184964478422
LINC00944	-0.2236823982909685	5.809130323279575	-3.1370793039644727	0.0017415737601672845	0.00264730575811399	-2.61192377953254
LINC00870	0.13965744017139986	5.786133820744195	3.1320125629154556	0.0017716977800504182	0.0026922178595090995	-2.6276601050044333
PWRN1	-0.3908084143074885	6.250486546648625	-3.1318463506939898	0.0017726940601489518	0.0026928534810022713	-2.6281759033231706
KRT13	-0.4472340601521573	5.75555548141865	-3.1203750560584895	0.001842712107353396	0.0027983036858407664	-2.6637089876971674
ENSG00000276756	0.13018820430352832	5.4049076318323275	3.120046903064768	0.001844751995463612	0.002800488610904193	-2.664723571038081
ARHGEF18-AS1	-0.07989078074498587	5.566750928098825	-3.1179310291873876	0.0018579547911502447	0.0028196128247455995	-2.671262902354276
ENSG00000251199	-0.08770262383033953	5.453398678662554	-3.116562570861971	0.0018665400236343747	0.0028317192999389616	-2.675489937045434
LGALS7B	-0.24382285361654338	5.6019716449022665	-3.1152393419274915	0.001874876181442057	0.0028434401462690572	-2.679575522007852
GPRC5D	-0.1684211187314833	5.492637740328474	-3.113483149350344	0.0018859928231258537	0.002859368878276392	-2.6849952771924013
LINC02577	-0.20319969460057047	5.507453307622847	-3.1132145270375564	0.0018876985277933782	0.0028607651030389293	-2.685824002004959
LAMC2	-0.6272666180969142	6.905033335449554	-3.1131447534611167	0.001888141809797104	0.0028607651030389293	-2.686039248437181
TMPRSS3	-0.26932060460185525	6.062244405043696	-3.112990282788831	0.0018891235256883842	0.0028613220111125427	-2.6865157623506883
HOXA10-AS	0.2265319308493162	5.5767296879776005	3.1085886821832207	0.0019172952484073752	0.0029030479565583236	-2.7000840985910592
PHF2P2	0.06805211846710188	5.32184750266869	3.107230427281395	0.0019260661986650754	0.0029153809030476236	-2.704267220027609
GGT6	-0.1854462701494436	5.489133582177375	-3.104061203460778	0.0019466751247639896	0.002945618514542198	-2.714020708077184
ENSG00000273118	-0.025296896403456195	5.293099409867823	-3.1022572994275586	0.00195849592699135	0.0029625430272249027	-2.7195679529062247
PAEP	-0.10264661218630475	5.379056832400709	-3.096819204390134	0.0019945315456249943	0.003016073505701671	-2.7362715689863393
LCN8	0.22021799185713442	5.686044787767064	3.096253261277205	0.0019983165656747245	0.003020816638377204	-2.7380082551364335
LHX6	-0.36434070145548036	6.9251838636471055	-3.0933657950712745	0.0020177308327126347	0.0030491754620850355	-2.746864028612648
ZNF221	-0.35974052766970793	8.498357691238272	-3.087162943980372	0.0020600237680670967	0.0031120787079846313	-2.765860426049696
CHRNA2	-0.2761046462684398	5.85110369112459	-3.086716192161113	0.0020631010690673117	0.0031157173033337458	-2.767227163193634
ENSG00000266573	0.17704122743749706	5.685491637202117	3.0835189202800057	0.0020852479247617916	0.0031481432538772477	-2.7770028046261768
LINC02488	0.22094555755742196	5.685394932190343	3.08295455581347	0.002089179755843791	0.0031530574935135156	-2.7787273080477677
FRG1JP	0.1111796616836403	5.522518985426316	3.082802947424377	0.002090237144978997	0.0031536317546817186	-2.7791905179969074
CPB2	-0.06472221205804121	5.365289917070952	-3.078403636972891	0.0021211348646648686	0.0031992124747405705	-2.7926219672018737
ENSG00000225689	-0.22091434834089907	5.9855108177045215	-3.077347067099586	0.0021286176556489793	0.0032094594361387037	-2.7958449417647913
OR3A2	-0.21974858986170212	6.125366066502473	-3.0740887482017882	0.0021518464215001458	0.0032434333477092134	-2.8057772862621064
ANKRD18A	-0.3229225070790257	6.449422804690954	-3.0735477663350896	0.0021557255605372757	0.003248229426436988	-2.8074253581554043
GAS1RR	-0.18178326022635397	6.430780962040648	-3.07247391498001	0.0021634446888561102	0.0032588065972779237	-2.810695940125976
OR7E14P	-0.24662521370319682	6.524041172133902	-3.0703635307758024	0.0021786886491550832	0.0032807079561776122	-2.8171201589069685
PPP1R17	0.4709905110630214	6.891216966655571	3.070051014610504	0.002180954410609707	0.003283058674969507	-2.8180711188553795
IL4	-0.027163947647990593	5.2921984484671585	-3.069492911225323	0.0021850060738712205	0.003288095380544579	-2.8197691421059234
ENSG00000227681	-0.06768626037304507	5.379489350929604	-3.0691997644232005	0.0021871369973596464	0.0032902393512103945	-2.8206609159219136
RFPL2	0.20489434677875318	5.949983709354823	3.065465311313862	0.002214450629416241	0.003330253545012998	-2.8320140380587295
CDH12	0.43573832436206805	6.608633787903528	3.060337939750686	0.0022524619174329632	0.0033863246445047356	-2.847579556201067
NOMO1	0.5045088323733331	12.270646307758428	3.054734154920124	0.002294688814025041	0.003448695220820215	-2.864561946691711
CHRNA4	-0.5710056596467996	8.506171023473868	-3.0535939014587608	0.002303369490166722	0.003460625106316271	-2.86801374846395
KBTBD11-AS1	-0.3319995121887071	7.078127780600379	-3.0514179439988744	0.002320018520464191	0.0034845152439853854	-2.874597328241806
ENSG00000250597	-0.050713160307898186	5.313883695178013	-3.049060161892595	0.002338183246252819	0.003510665724876534	-2.881725808677162
DHRS2	0.2692990428803308	6.14804927342044	3.0474641727133185	0.002350552894702702	0.003528101139310531	-2.886548010281606
EGILA	-0.21778902783748252	5.529828979896663	-3.045824758661571	0.0023633215348174176	0.003546124003450676	-2.8914988235884804
LY6K	-0.19291767378576938	5.9758404938677065	-3.0449743085718914	0.0023699703130166555	0.0035549554695249834	-2.8940660344871754
ERFE	0.3487927413895643	6.957642316326198	3.043289353810362	0.0023831938657891266	0.0035736402384008823	-2.899150233032471
ANXA8L1	-0.31230940565378995	5.600091483124305	-3.0431914072734756	0.0023839646274542016	0.003573645817023528	-2.8994456924267062
SPAG6	0.7044473428012081	7.70531411470311	3.041611732045623	0.0023964270146637203	0.0035911719077897307	-2.9042095455760437
CCDC175	-0.2553997434811406	6.154400704469964	-3.0410819052310227	0.0024006202802017295	0.0035962989985401468	-2.9058068064954545
REM1	-0.2243956232582014	6.25303419693526	-3.0400441615605676	0.0024088528944996	0.0036074720782621784	-2.9089344809720377
LINC01572	-0.2648143189243865	6.740496965171296	-3.0391696186559347	0.002415810885030568	0.003616729727942614	-2.9115694636265648
DNAAF6	-0.3563616648668812	5.804008964196011	-3.0272439702857996	0.002512548760096424	0.003760348433436955	-2.9474265598148417
LINC01121	-0.11183809796032303	5.519568698784215	-3.0225361542210036	0.002551704391915589	0.0038177234302937475	-2.9615433381957494
SGO1-AS1	-0.16000494386379469	5.98032246851437	-3.020386381509456	0.0025697695112549637	0.003843517224056782	-2.967982397643061
SLC22A9	-0.11215702065184094	5.398001370553091	-3.019200988488987	0.002579780692224032	0.0038565954761943773	-2.9715309856252983
SMG1P6	-0.3215424083805602	6.699422624946264	-3.019155076573564	0.002580169156320643	0.0038565954761943773	-2.9716683996978963
B3GALT1-AS1	0.07088561435595886	5.412152440496975	3.0189073464203227	0.0025822661434548263	0.003858491969966657	-2.9724098188862795
ACSM1	-0.1491597412714785	5.702761367204555	-3.018472486584998	0.002585950919727794	0.003862759004492399	-2.9737111439033335
KIF26B-AS1	-0.08077641240383765	5.349180271197952	-3.014052404892439	0.0026236784137764666	0.00391785824672582	-2.9869278088418447
GOLT1A	-0.19380675871562247	5.873675457167705	-3.0136016184952688	0.002627554260060127	0.003922388752842079	-2.9882746490522747
CAPN14	-0.22604925729218092	6.274850336137502	-3.0132986485380484	0.002630162128946512	0.003925024137976233	-2.98917973791366
ITGB1BP2	0.18600395832679456	6.2207409952304245	3.0082192653627704	0.002674238045939617	0.003989521311569861	-3.0043404487857215
TMEM198B	-0.4120339647830926	10.340844717432779	-3.005246051151233	0.002700350366517968	0.004026813523931367	-3.013203046352154
IHO1	0.27296093332228827	6.560680330576699	3.0051764741171785	0.0027009642116946815	0.004026813523931367	-3.013410338920309
LINC02772	-0.06471552500543455	5.360541858598375	-3.00491846043613	0.0027032416585185703	0.004028919669557907	-3.014179004059722
ENSG00000253983	-0.09943238110956128	5.487764266814159	-3.004462342631402	0.0027072720376285545	0.004033636208286356	-3.0155376945180397
HES7	-0.19282803117109446	5.95893114376336	-3.0042291736012796	0.002709334504063228	0.004035418623539188	-3.0162321832160046
APCDD1L-DT	-0.35368386804401963	6.764264374370605	-2.9913118217597847	0.002825863769078245	0.004207637999404137	-3.0546230867560773
EMBP1	-0.1789454268064394	6.367160280070041	-2.986664427002201	0.002868896966705585	0.00427034855203876	-3.068395381578547
ADGRG4	0.1867493316853851	5.569087763134268	2.986460059921937	0.0028708030074021166	0.004271820891563864	-3.0690005266555316
ENSG00000236495	-0.10945535794640422	5.376673554746402	-2.98356673173616	0.0028979122479445628	0.004310783257718301	-3.0775634844754505
IL36RN	-0.10275743116879713	5.37400528779222	-2.9830656932150457	0.0029026304547056167	0.004316423647773211	-3.079045501958179
IDI2-AS1	-0.2677210483101173	6.479898784501119	-2.9817810149624417	0.002914760171324941	0.004333078378494863	-3.082844317576777
LINC02617	-0.09746059308203868	5.430967146576388	-2.9815403091574537	0.0029170380201458622	0.004335081383049305	-3.0835559090286653
ENSG00000268460	-0.25585455221926096	6.2388630113020485	-2.980578586846662	0.0029261552368776453	0.004347244020603619	-3.0863984541511984
CBWD6	0.30281210331169234	8.406976622782768	2.9760180832385434	0.0029697446943200956	0.004410596280152159	-3.0998655227983125
ENSG00000257489	-0.17422673940947186	6.107879683964346	-2.972361150614201	0.00300512536392513	0.004461720545101077	-3.1106496540779203
TRBC1	-0.27057375340188605	6.484059571310354	-2.9710408248143216	0.003017993748413407	0.004479398812952552	-3.1145400186353136
NHEG1	0.04516465819502326	5.3207990026310625	2.970295068935273	0.0030252843793372674	0.004488789784500742	-3.116736647852159
PRSS51	-0.16534958641526712	5.657279986715438	-2.966080726573537	0.003066787559417981	0.004548921757188276	-3.1291397884849674
HRAT17	-0.05574536544218747	5.338438163431286	-2.9623590933838115	0.0031038699875359983	0.004602460302969515	-3.1400783862407966
ENSG00000235538	-0.11161066242781968	5.47831528987872	-2.9622486664262486	0.003104976509635183	0.004602636194206274	-3.1404027451681316
CRP	-0.09328729829270206	5.375619495426846	-2.9609673612797818	0.003117842049967131	0.004620237312594422	-3.1441654707790105
SIM2	-0.44028637082118066	6.55386820937386	-2.9601440752924426	0.0031261342906494377	0.004631052356163984	-3.146582312846035
LINC00642	0.11730587095636155	5.724665614008209	2.9585590935027115	0.0031421551265902294	0.004653306018685277	-3.151233323463332
