Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,threshold
PEX2,758.6728362246126,0.23374513677588196,0.4056782913786437,0.5761834974741444,0.5644911583865703,0.7950864890430218,FALSE
CFAP20,793.8753697522441,0.23359183538444092,0.4622365637857066,0.5053512718062139,0.6133121372830251,0.8211417691822818,FALSE
PGRMC1,1853.4501076335312,0.23345163154613263,0.3809915287284506,0.6127475650843771,0.5400432664500967,0.7827031254145859,FALSE
SFT2D1,563.0593303230721,0.23336599545413222,0.29114496585589206,0.801545699985214,0.42281579853944007,0.7036918269668245,FALSE
LSM10,749.023210369227,0.233136538831277,0.5045704503239308,0.46204952882517186,0.6440458027887902,0.8376189012612938,FALSE
WARS2,266.84028814098775,0.23310611204989176,0.5623902301243561,0.4144917524586926,0.6785140059319481,0.8568799789976249,FALSE
AP4B1,566.5830274208215,0.2330890101402309,0.3504852340745695,0.6650465910659127,0.5060206936392997,0.7607771436116041,FALSE
TIMM8A,230.66140450452986,0.23306630718445648,0.4945529805318971,0.4712666111804465,0.6374503559278353,0.8339761676893868,FALSE
ACOX3,968.4687310048339,0.23290082488217964,0.4198664013424795,0.5547022198906683,0.5790983575462487,0.8021825595047707,FALSE
GFER,905.6838856086155,0.23273488505985276,0.4183904000620411,0.5562624883968218,0.5780314266772899,0.8021220807198401,FALSE
C21orf58,448.4235520657906,0.23246545162672244,0.4848875363639352,0.47942137958407766,0.6316388869095784,0.8306576147398201,FALSE
CLASRP,1619.2596396088604,0.23220311046159076,0.49733997335931607,0.46689010113777774,0.6405785078364619,0.8356394949313504,FALSE
FITM2,921.3586120099258,0.2320413350880851,0.394156940192184,0.5887029034042781,0.5560605898974025,0.7906386746871789,FALSE
MTIF3,337.60253990376935,0.23197809473795247,0.42286765638730844,0.5485832061969799,0.5832915134229557,0.8043867292654356,FALSE
NES,31242.300644079438,0.2317604560839322,0.9054000661910168,0.25597574457768657,0.7979695665175199,0.918075891554485,FALSE
CHUK,529.0800901272501,0.2317076245238808,0.35066869779524246,0.6607593605608227,0.5087666488458035,0.7627196373900432,FALSE
PPP2CA,3071.7257042570363,0.23151130471597411,0.4637706585720147,0.49919351394246264,0.6176430634556658,0.8239658293277309,FALSE
DCAF11,1931.6278766411415,0.23143023995149073,0.35877332544164875,0.6450597732331435,0.518888451048864,0.7699773798381894,FALSE
STX10,1028.2371787997245,0.23139558376940897,0.31776376766180553,0.7282000256734185,0.4664911501562403,0.7332572711863422,FALSE
ZNF8,2167.4293516838893,0.23123830740971926,0.5502678818467266,0.42022861053360394,0.6743184559263589,0.8541541367781216,FALSE
PRSS53,501.9204969144514,0.2311400558373161,0.5954622810134823,0.38816909686355544,0.697890900806585,0.8653631876674505,FALSE
SHARPIN,1305.4874368374208,0.2308608842361525,0.3889008611681273,0.5936239985242617,0.5527636261474753,0.7894638720906523,FALSE
ILKAP,925.6829616274603,0.23065416867780494,0.40521829715130364,0.5692096588414453,0.569213866603424,0.7973781311129237,FALSE
TCEA1,2355.831551992272,0.23016626425471334,0.5018883246730045,0.4586005550232189,0.6465210379910341,0.8383273322862421,FALSE
ENY2,904.5599842927791,0.23013874266377324,0.514131438992199,0.4476262784374584,0.6544229346760344,0.8440021883720222,FALSE
TTC19,1224.4053831740375,0.23004179700274582,0.42760335013367506,0.5379794076235169,0.5905912652321333,0.8091843215774859,FALSE
SEC63,2287.1233259145474,0.22989662572061384,0.5922049854351134,0.388204475434635,0.697864721469023,0.8653631876674505,FALSE
NDUFAF8,747.967239657913,0.2298705494479802,0.5073017051313008,0.4531239440413169,0.6504594946583064,0.8412978482761452,FALSE
FBXO46,1006.5038669795439,0.2298480500007545,0.32903220854090826,0.698557904163895,0.48482835904410737,0.745639275165039,FALSE
PGBD2,214.28882953239588,0.2298428998597633,0.5517377949177757,0.4165799442722902,0.6769856814783426,0.8559566495070048,FALSE
PIKFYVE,3179.83828994894,0.22982686482737275,0.3630477040056025,0.6330486663092245,0.5267018630306619,0.7751847180045461,FALSE
ZFP91,2967.0200607448514,0.22980646357303205,0.4145335693929813,0.5543735912860982,0.5793231956830907,0.8023752990366313,FALSE
RPUSD3,698.0873106821327,0.22961735433046465,0.37860296289857004,0.6064858884688139,0.5441921502045348,0.7847470434000404,FALSE
INIP,710.75653222781375,0.22942401613451224,0.30133698163307826,0.7613536675490745,0.4464458534458828,0.7187453812527569,FALSE
ZBTB1,1344.478341490872,0.22941246404239068,0.4460052213840719,0.51437170024705825,0.6069921411086918,0.8196338174524751,FALSE
COG3,796.1861629171677,0.229362895609821,0.41572288299272714,0.5517206413047838,0.5811397656851567,0.8033077281377625,FALSE
RBM10,2619.3228234353114,0.22922286611100298,0.3698488314995535,0.6197744769981238,0.5354062744275472,0.7801811883915917,FALSE
ZCCHC3,1331.529228284136,0.2289912576503146,0.42508090585166125,0.5387004085528715,0.5900935917866803,0.808756772385834,FALSE
FOXK2,4437.700329344642,0.22843319767891426,0.3697334596896601,0.6178320941541299,0.5366860251190498,0.7812383382203802,FALSE
DNM2,6823.429660807723,0.22802751493474477,0.3583435479628716,0.6363377162252436,0.5245563270439653,0.7740167790458427,FALSE
SDHAF1,344.549583417492,0.2279316086961536,0.4073708492778323,0.559518701694586,0.5758077714510779,0.8006790830464935,FALSE
CRCP,1420.575366561016,0.22770081215176868,0.2796635480003014,0.8141955352419518,0.41553294280903025,0.6974102587900404,FALSE
BOD1,1307.2650644582984,0.22713253174460554,0.4235330604840346,0.5362805243232422,0.5917646885796681,0.8100593970251024,FALSE
NCOR1,7403.764926112423,0.2271062195217316,0.314188098419413,0.7228352081579015,0.46978113360755597,0.7353903230400436,FALSE
EID1,3352.106910649382,0.22685833790551754,0.515763160760829,0.4398498286904925,0.6600458754532073,0.8469038766404687,FALSE
GNB1L,614.694484528665,0.22683386130469047,0.5624566135928579,0.4032913042940719,0.6867339380050042,0.860870749368314,FALSE
OXSM,156.4605621369392,0.2266712435518436,0.4705233931542255,0.4817427716660765,0.6299886878050471,0.8296808199798258,FALSE
AP5M1,1177.3342014365599,0.22652050547126246,0.44734639327061565,0.5063648860900332,0.6126005200743622,0.8208941782909407,FALSE
ABCA7,472.82133235871487,0.22636484837549564,0.6451579651681114,0.3508673233484932,0.7256878870880648,0.8798317755429083,FALSE
HAUS2,628.4700399974806,0.22634886170264748,0.33509134192893647,0.6754840647319672,0.4993682722327036,0.7552930671550183,FALSE
MTOR,4182.387371642866,0.22588089791540897,0.3725879556055286,0.6062485233810313,0.5443497355933071,0.7847470434000404,FALSE
WDR44,748.7598018121415,0.22570623435219855,0.36351796124226254,0.6208943117442802,0.5346691640550592,0.7798974046829236,FALSE
NDUFAF7,408.63720068021047,0.22564246562338497,0.3240606217935633,0.6962970828560782,0.48624279967831874,0.7468579925898289,FALSE
CLASP1,6244.204407318935,0.22562499830717941,0.39210510903935003,0.5754196849410004,0.5650074941604776,0.7952528636002933,FALSE
IL13RA1,1335.5603764158295,0.22549128259822163,0.6836066727565823,0.3298552977678646,0.7415093019312662,0.8878420768241222,FALSE
HCFC2,738.9706082229068,0.2253433058181799,0.36713996440436497,0.613780377147906,0.5393604659042346,0.7825586687453456,FALSE
NHLRC1,80.71530021207487,0.22530711341791995,0.6203010238701769,0.3632222175165627,0.716438892176047,0.8747032280621249,FALSE
WASHC2C,1788.2741155985454,0.22525762925809562,0.3531766903669998,0.6378043495000238,0.5236010478882345,0.7735943593248686,FALSE
BCLAF1,4109.343616186487,0.224953832569977,0.3402632060624947,0.6611171251018563,0.5085372036902451,0.7627196373900432,FALSE
MT-CO1,352941.50654519943,0.22464148745766543,0.3888082293030524,0.5777693745328909,0.5634198343752912,0.7948222466390358,FALSE
SOX11,5053.970479480316,0.22455634868095353,0.8325480803432926,0.2697217782165326,0.7873743047041252,0.9134436439857655,FALSE
NUDT2,271.7316561237363,0.22421175836346452,0.40854248191234743,0.5488089202228155,0.5831365880112054,0.8043867292654356,FALSE
TTI1,1201.229655410202,0.22417029871344676,0.3663164995780828,0.611957962504125,0.5405655707841199,0.7827569099616228,FALSE
SMYD3,534.2850528083364,0.2241679854472633,0.28219282749139235,0.7943787495949061,0.426974971507853,0.7052107605470911,FALSE
TMUB1,1153.3753680158006,0.22398108244124298,0.34113748409452715,0.6565713030209813,0.5114566059741532,0.7637666282061187,FALSE
BUD13,469.1241907345341,0.22383750342705164,0.3967502478315858,0.5641773499838294,0.5726334408816834,0.7987292397571747,FALSE
SLC9A3R1,3233.1444857938613,0.22364062715529173,0.48432143385825727,0.4617607471420374,0.6442529027222966,0.8376538084746652,FALSE
ITPR2,3979.2511868151278,0.22361537422466368,0.6731708890712246,0.3321821811593581,0.739751697935492,0.8869803489498753,FALSE
H2AFY,4867.287437422299,0.2235239994826666,0.3481127587338758,0.64210228977429,0.5208067692892049,0.7718214604738318,FALSE
HDAC1,1761.4684948009722,0.22349192491446973,0.45379490915588827,0.49249544321726946,0.6223691424696058,0.8257252724517261,FALSE
RBM26,1777.2336155808896,0.22315987033324902,0.3585218150868537,0.6224443281901477,0.5336497400617386,0.7791930018260708,FALSE
MEAF6,1066.2855905746296,0.22307049817665192,0.4763551346164503,0.4682861209342541,0.639579992285364,0.8350035011289725,FALSE
PDS5B,1700.4908815222166,0.22303735710841968,0.5096197190340617,0.4376544878035075,0.6616367662248108,0.8478507916773899,FALSE
RWDD1,712.5441730205392,0.22286839853719329,0.5555060093197004,0.40119889757831556,0.6882736923322521,0.8617265739918455,FALSE
DCUN1D5,693.4835374932115,0.22272348551771634,0.3557270941429859,0.6261077359156448,0.5312442784806051,0.7782882293082728,FALSE
GFM1,1181.763606526074,0.2226399576038411,0.4318548571004439,0.5155434839813736,0.6061732915560651,0.8192835377860953,FALSE
TMEM132D,289.32453401018915,0.22252752852803057,1.0546851300802602,0.21098953818671598,0.8328954349208115,0.9342567992979743,FALSE
HNRNPLL,1307.1318118706013,0.2225020417867179,0.24267398701164414,0.9168763596241638,0.3592074331492423,0.6528405270064982,FALSE
RASAL2,3071.8356644733453,0.22244048946230333,0.37023721020757894,0.6008053305544,0.5479696532980345,0.7861048713311721,FALSE
PDK3,669.8108349095385,0.22222341429196613,0.5411852899386568,0.41062353028323273,0.6813486070879977,0.8583985299199165,FALSE
URM1,1523.1691020522978,0.2217565377911318,0.35035604216432625,0.6329462349820761,0.5267687536244272,0.7751847180045461,FALSE
RRBP1,7267.993848963375,0.22174960744213656,0.4824354800222492,0.4596461425928081,0.6457702331439155,0.8381924438465437,FALSE
NUB1,1639.8801152414135,0.22144829938370136,0.3872689068579213,0.5718204985275125,0.5674435885675383,0.7967617516560633,FALSE
HNRNPKP2,51.08003464469354,0.2213609692322474,0.5500541741878918,0.4024348502746444,0.6873640262772787,0.8614127696519952,FALSE
ANO6,3205.391937205398,0.22110595940087824,0.5840937931057806,0.37854529873566983,0.70502554932018,0.8689087435347195,FALSE
ZNF574,1160.5152070831687,0.22109843925696204,0.4165866719971077,0.5307381491515818,0.5956002459644062,0.812916941150925,FALSE
MAP7D1,8684.092857250085,0.2208737434968554,0.3823142001859838,0.5777283276148448,0.5634475508650681,0.7948222466390358,FALSE
PLAGL2,1330.6180666636892,0.2208442457218796,0.41985090173655726,0.5260063627550624,0.5988837861307227,0.8150780891831191,FALSE
TMEM9,2046.0093808083705,0.22080261529682985,0.3422734738021006,0.6451058355299129,0.5188586024621359,0.7699773798381894,FALSE
SLC35B4,1435.2818726571336,0.22066231468695605,0.44137003756550103,0.49994855995228016,0.6171112984321766,0.8239286804705803,FALSE
OSGEP,675.0504767698777,0.22051369975083152,0.5614308469415903,0.3927709012643068,0.6944886984391181,0.8641554601182937,FALSE
SART3,2021.5188799791258,0.22046014054146015,0.3588160434820163,0.6144099310668352,0.5389444748684988,0.7824686396969499,FALSE
LTB4R2,207.18010075349196,0.22018080184227948,0.7082329041406867,0.31088756333543877,0.755886099347183,0.8968128532782997,FALSE
NFYC,1251.6111414804504,0.22011625946744,0.4274222124525792,0.5149855413559281,0.6065631236094907,0.8196338174524751,FALSE
ZBTB14,382.3916923443801,0.22002612069429509,0.3199583075213608,0.6876712231627425,0.4916598455794787,0.7497941712249874,FALSE
SIRT6,750.3545702902825,0.2198070462099377,0.4554431057593661,0.4826224031725118,0.6293638690124248,0.8296424381746635,FALSE
PSPC1,1548.154397174208,0.21970300876520146,0.4290646477805787,0.5120510624719573,0.6086152730371992,0.8196338174524751,FALSE
MAT2A,7820.549050857666,0.21947431302215034,0.5340426592665554,0.41096775550397496,0.6810961785305839,0.8583985299199165,FALSE
TRIM13,859.9307285778633,0.21940939573424428,0.43146309192601356,0.5085241352969958,0.6110858174846014,0.820029773438806,FALSE
PKD1P1,4436.818266416848,0.2193071695531334,0.8739289432725913,0.2509439368513148,0.8018574542983503,0.920023377902786,FALSE
DTWD2,181.20628771667123,0.21928886187899613,0.48785193219762263,0.44949880774514384,0.6530718679592189,0.8432581632021091,FALSE
SYNE3,2295.631208329671,0.21889751902269206,0.5502965871132974,0.3977809860151368,0.6907916341831637,0.8625472530963287,FALSE
OPTN,4175.04136266087,0.2188818117876793,0.7589314802745711,0.28840787011297886,0.7730345440831117,0.9056811813703324,FALSE
TBRG1,1075.8533760046278,0.2186504749306296,0.35918238812792763,0.608744977921229,0.5426934891325239,0.78390392269325,FALSE
RFNG,1906.743605188435,0.2183273122357597,0.427928809147805,0.5101954053304933,0.6099145708164662,0.8198066833543075,FALSE
ING2,336.3520724179927,0.21831852211164923,0.3794954304196024,0.5752863002072456,0.5650976852648575,0.7952528636002933,FALSE
CDK5RAP2,3729.9505364021625,0.21805738740589523,0.356102029241668,0.6123452536068279,0.5403093548807811,0.7827090299952001,FALSE
PIGH,297.19396611481955,0.2180466303666,0.42577381119873736,0.512118464385361,0.6085681026337174,0.8196338174524751,FALSE
ID3,5931.920499740626,0.21801750164224337,0.6023537883318764,0.36194260892092733,0.7173949181770696,0.8750530958839563,FALSE
AIF1L,2950.6645628617234,0.21791211350091033,0.6167563734246666,0.35331959731669815,0.7238488552285811,0.878743232719679,FALSE
ATP6V1G1,1444.4436395145558,0.21788028654700864,0.367377853366709,0.5930686473077218,0.5531352118184183,0.789619568354801,FALSE
HSPA2,1693.9733220781725,0.21758618817434755,1.036104500649927,0.21000409518331425,0.8336644768124386,0.9343876158819572,FALSE
ZFYVE21,2315.821391047557,0.21757288745946865,0.5728382654103346,0.3798155615592775,0.7040823300343463,0.8681394054417008,FALSE
HSPBP1,1125.8165364034373,0.21732740356867405,0.4889894140468312,0.44444193948922645,0.6567230972657956,0.8452173694723527,FALSE
NCOR2,18420.148643059118,0.21721523880140675,0.5274607417163977,0.41181309170910374,0.6804764249140195,0.8583373905030579,FALSE
SF3A1,5092.361586472581,0.216961718104922,0.3231460748658346,0.6714044668343915,0.5019629001137167,0.7571014168581786,FALSE
PI15,926.5997327599237,0.2168824062401451,1.6944043302493768,0.12799920442142937,NA,NA,NA
AARS,7515.678449300398,0.21677223231660273,0.2956580903147767,0.73318552550283,0.46344528232203247,0.7315523911402423,FALSE
TUSC1,797.6285293256549,0.21668788067450429,0.3605715427898618,0.6009566894767073,0.5478688336116642,0.7861048713311721,FALSE
NOL12,552.371601757804,0.2166725412407234,0.39520995861339214,0.5482466636238786,0.5835225448691828,0.8043867292654356,FALSE
IFIH1,541.6658629275657,0.21652629879004118,0.5595200073496979,0.38698580201925303,0.698766718998089,0.8653631876674505,FALSE
POLR2M,1657.415609678333,0.21652067162896468,0.5024838890061761,0.4309007241151634,0.6665405569267446,0.8496676892593681,FALSE
AP5B1,1246.2824754502608,0.2165051715922891,0.5307599885471366,0.407915397287076,0.6833357882084345,0.859413267359997,FALSE
RRN3,1104.839152950085,0.21627289201352953,0.4296454989317638,0.5033752071213434,0.6147004994030247,0.8223058261894316,FALSE
SNAP47,1194.178182936358,0.21622084547897338,0.26154379446994985,0.8267099049976356,0.4084015058867496,0.6921063248341377,FALSE
AAK1,6911.286763311738,0.21598682007316852,0.3121598030963907,0.6919110594341153,0.48899318492434896,0.748697425342177,FALSE
ST7,1014.5183526758667,0.21598464536995504,0.37208784447189613,0.5804668133582859,0.5615998602172216,0.7941012303006604,FALSE
PLEKHA3,1354.853440897705,0.21593501932394588,0.3201338367933737,0.674514826320338,0.4999840629251338,0.7558745878434449,FALSE
SCYL3,338.90536505710656,0.21589529616824238,0.37306609743507924,0.5787052151148963,0.5627880964821362,0.7946388886054826,FALSE
KIAA1143,1331.245889794044,0.215864243314589,0.3387673520619168,0.637204978581098,0.523991335204736,0.7738276936501859,FALSE
TXNDC16,359.1455182906662,0.2156594195680479,0.49279336756068526,0.43762646529833915,0.6616570831033826,0.8478507916773899,FALSE
FMC1,171.31890176518738,0.21560755640484355,0.4510571869935723,0.4780049240361977,0.632646700376829,0.830758503590857,FALSE
RNF166,760.0804260608309,0.21553554604592207,0.536774103241723,0.4015386449238981,0.6880235919320129,0.8616452737866571,FALSE
ZFAND1,349.05984331691724,0.21535894041023965,0.42535159098914854,0.5063080636642872,0.6126404031235657,0.8208941782909407,FALSE
ZNF101,355.0638439597409,0.21527858779617068,0.34350623108779055,0.6267094111057087,0.5308497337434532,0.7782882293082728,FALSE
KLF3,2041.3623943688876,0.2152727565151869,0.43546135875893544,0.4943555890440293,0.6210550726491848,0.8251326166004742,FALSE
ARHGAP24,608.8314124929353,0.21507697782945812,0.598760716044732,0.3592035550531846,0.7194428173186622,0.876079473185414,FALSE
POMZP3,499.231342692278,0.21474143765378773,0.34582140780499865,0.6209605096942866,0.534625606519602,0.7798974046829236,FALSE
BNIP3L,4429.071533591484,0.21467760405027697,0.5739531241762817,0.3740333400194921,0.7083795117363092,0.8712108202771262,FALSE
